CODE,BIODIV,F_THREAT
15955,1.078844853,0.598599
15956,1.264200735,1.76577
15957,1.269948665,1.83483
15958,1.236246281,0.907908
15959,1.351541138,1.88288
15960,1.271153827,1.24925
15961,1.119790275,0.0630631
15962,1.077978197,0.0640641
15963,1.114791751,1.08509
15964,1.125493849,1.27427
15965,1.159771639,0.45045
15966,2.684401056,0.548549
15967,1.203507507,0.24024
15968,1.273023396,0.0510511
15969,1.297160117,0.041041
15970,1.31237292,0.036036
15971,1.283265504,1.00901
15972,1.112940215,0.00900901
15973,1.079908303,0.00600601
15974,1.060039633,0.003003
15975,1.033056418,0.004004
15976,0.855861188,0.005005
15977,0.922325719,0.005005
15978,1.046112822,0.004004
15979,1.033865435,0.003003
15980,1.054060428,0.002002
15981,1.033306436,0.002002
16010,0.951979625,0
16011,1.083220882,0.565566
16012,1.198330891,0.62963
16013,1.143324832,1.7037
16014,1.372104888,1.75075
16015,1.252206362,1.74274
16016,1.022091804,0.707708
16017,0.996695226,0.690691
16018,0.978156451,0.373373
16019,0.95590815,0.376376
16020,0.9156453,0.521522
16021,0.879622739,0.568569
16022,0.873733202,0.542543
16023,0.873397585,0.428428
16024,0.882402194,0.522523
16025,0.868305893,0.253253
16026,0.865173254,0.356356
16027,0.885336991,1.53253
16028,0.86522449,1.55856
16029,0.851958768,1.59459
16030,0.868010412,1.64865
16031,0.871660032,0.373373
16032,0.873032938,0.497497
16033,0.879327501,1.65566
16034,0.86760152,0.608609
16035,0.87178242,0.7998
16036,0.89075061,0.690691
16037,0.895560131,0.540541
16038,0.889464443,0.478478
16039,0.892453734,0.595596
16040,0.951077864,1.65465
16041,0.958672818,0.462462
16042,0.877286803,0.705706
16043,0.85544111,1.5986
16044,0.852523553,0.477477
16045,0.850474979,0.458458
16046,0.833325954,0.484484
16047,0.852724012,0.456456
16048,0.86487545,0.489489
16049,0.862350453,0.408408
16050,0.865985696,0.458458
16051,0.930705315,0.437437
16052,0.930054321,0.532533
16053,0.952114369,0.517518
16054,0.889700459,0.522523
16055,0.928008401,1.52953
16056,1.234385104,0.677678
16057,1.308322535,0.773774
16058,1.227130873,0.561562
16059,1.091968148,0.502502
16060,0.942010034,0.415415
16061,0.926734129,1.35335
16062,0.864614783,0.464464
16063,0.862418329,0.489489
16064,0.810030692,0.445445
16065,0.810259228,0.405405
16066,0.8105002,0.366366
16067,0.794997355,0.621622
16068,0.787041825,1.6967
16069,1.177682138,0.607608
16070,1.175521638,0.607608
16071,0.745930912,1.63363
16072,0.744200455,0.667668
16073,0.738031124,1.58959
16074,0.738582582,0.570571
16075,0.796211024,0.531532
16076,0.79888046,0.527528
16077,0.783557009,0.467467
16078,0.711463761,0.476476
16079,0.7002129,0.733734
16080,0.7002129,0.781782
16081,0.713391246,0.784785
16082,0.720512872,0.736737
16083,0.732557934,0.757758
16084,0.742258326,0.737738
16085,0.729564568,0.570571
16086,0.714821775,0.481481
16087,0.695726526,0.366366
16088,0.697815237,0.319319
16089,0.704451519,0.299299
16090,0.699284088,0.29029
16091,0.699030085,0.18018
16092,0.693469824,0.15015
16093,0.68574645,0.352352
16094,0.670845878,0.128128
16095,0.64049527,0.487487
16096,0.671163958,0.371371
16097,0.673696721,1.61361
16098,0.657601816,1.44945
16099,0.70822766,1.47447
16100,0.731688668,0.560561
16101,0.731510019,0.642643
16102,0.748313738,0.756757
16103,0.763972824,1.74374
16104,0.763586147,1.71371
16105,0.787120893,2.73674
16106,0.752045486,2.75576
16107,0.742799166,0.782783
16108,0.755900077,1.39039
16109,1.246174125,1.55756
16110,1.249961603,0.499499
16111,1.462286643,0.124124
16112,1.469479208,0.362362
16113,0.985339725,0.349349
16114,1.058862706,1.35836
16115,1.251338208,1.81281
16116,1.313428729,1.78478
16117,1.247205345,0.847848
16118,1.197929365,0.906907
16119,1.207321567,1.92192
16120,1.154569074,1.4995
16121,1.077935292,0.235235
16122,0.993451057,0.0780781
16123,1.016000408,0.035035
16124,1.033332785,1.04605
16125,1.115582592,1.23524
16126,1.14076078,0.152152
16127,1.202946612,1.02102
16128,1.246802895,1.00801
16129,1.298804491,1.00601
16130,1.30564736,1.00701
16131,1.279946496,1.00501
16132,1.084673089,1.00501
16133,1.128454639,0.004004
16134,1.231193926,0.00700701
16135,1.184853006,0.00600601
16136,1.058372658,0.005005
16137,0.899948292,0.004004
16138,1.046838858,0.003003
16139,1.542397162,0.002002
16140,1.090751763,0.002002
16141,1.08037481,0.001001
16142,0.924649041,0
16169,1.060405667,0
16170,1.596351116,0.575576
16171,1.590193103,0.695696
16172,2.011838347,0.758759
16173,1.392639987,0.724725
16174,1.237428577,0.738739
16175,1.35787448,1.75976
16176,0.95579392,1.7017
16177,0.898752767,0.658659
16178,0.870083872,0.389389
16179,0.86263778,0.395395
16180,1.916284806,1.83784
16181,0.872292265,1.81181
16182,0.864060815,1.78579
16183,0.887666551,0.605606
16184,0.88171842,0.432432
16185,0.886247493,0.31031
16186,0.868759993,0.497497
16187,0.864820183,0.757758
16188,0.840987407,1.61261
16189,0.854370776,1.56256
16190,0.847784317,1.57758
16191,0.838919933,1.38138
16192,0.831904075,0.644645
16193,0.82377097,1.6987
16194,0.831379687,1.48649
16195,0.84731407,0.502502
16196,0.833770524,0.401401
16197,0.841974336,0.434434
16198,0.856563618,0.496496
16199,0.867955938,1.48849
16200,0.860974407,1.45546
16201,0.870133962,0.573574
16202,0.870314963,0.593594
16203,0.858653315,1.66767
16204,0.839222206,0.445445
16205,0.835073898,0.44044
16206,0.827297974,0.453453
16207,0.829738564,0.462462
16208,0.844977719,0.486486
16209,0.843035381,0.488488
16210,0.833690797,0.492492
16211,0.830532937,0.457457
16212,0.823835351,0.498498
16213,0.845465997,0.533534
16214,0.90495956,0.543544
16215,0.913729539,1.56356
16216,0.917835232,0.595596
16217,0.915356117,0.700701
16218,0.884429869,0.547548
16219,0.878361488,0.462462
16220,0.846619664,0.274274
16221,0.831149292,0.314314
16222,0.8112013,0.37037
16223,0.803398486,0.514515
16224,0.802437656,0.623624
16225,0.79471673,0.363363
16226,0.816073806,0.23023
16227,0.824306898,0.427427
16228,0.85821419,1.48949
16229,0.838019516,0.560561
16230,0.741395746,0.514515
16231,0.721450875,1.33033
16232,0.709680399,0.294294
16233,0.704186947,0.293293
16234,0.704186947,0.503504
16235,0.683428549,0.446446
16236,0.681048829,0.366366
16237,0.67803703,0.375375
16238,0.674532872,0.583584
16239,0.685015724,0.544545
16240,0.68864501,0.674675
16241,0.674062933,0.706707
16242,0.660018157,0.703704
16243,0.665410504,0.700701
16244,0.663578027,0.631632
16245,0.659403878,0.349349
16246,0.680947571,0.207207
16247,0.679802842,0.213213
16248,0.691820894,0.198198
16249,0.691597458,0.166166
16250,0.695631888,0.11011
16251,0.686250209,0.0690691
16252,0.713981197,0.0640641
16253,0.707344806,0.0560561
16254,0.701162923,1.05105
16255,0.686029958,1.05105
16256,0.685376883,1.05405
16257,0.693717389,1.1001
16258,0.698079173,0.183183
16259,0.713910013,0.354354
16260,0.733979792,0.647648
16261,0.712827516,0.643644
16262,0.697704458,0.698699
16263,0.709191842,0.66967
16264,0.742861484,0.530531
16265,0.741966545,0.603604
16266,0.716747141,1.66867
16267,0.701581964,1.57758
16268,0.767959516,1.31732
16269,0.785089927,0.357357
16270,0.795391794,0.54955
16271,0.816779335,0.0580581
16272,0.937296828,0.479479
16273,1.241841376,1.77077
16274,1.270808655,1.83784
16275,1.274478463,0.984985
16276,1.163573539,0.960961
16277,1.202599378,0.931932
16278,1.263470325,0.964965
16279,1.280456866,1.95596
16280,1.166966108,1.56356
16281,0.921636916,0.172172
16282,0.919305541,0.0960961
16283,0.963194584,0.0500501
16284,1.014813401,0.046046
16285,1.051533664,1.04505
16286,1.082557762,1.01401
16287,1.132700782,1.00801
16288,0.914560051,1
16290,0.928259117,1
16291,1.074360771,1.004
16292,1.027962039,0.003003
16293,1.260858045,0.003003
16294,1.388981042,0.011011
16295,1.425417394,0.013013
16296,1.391527048,0.00900901
16297,1.353949047,0.00600601
16298,1.201829656,0.003003
16299,1.078386119,0.00700701
16300,1.109615354,0.003003
16301,0.947946409,0.002002
16302,1.030934716,0
16327,0.87234757,0
16328,0.926158928,0
16329,1.219501811,0.75976
16330,1.278443121,0.698699
16331,1.253026468,0.744745
16332,1.934538919,0.743744
16333,0.994322659,0.70971
16334,1.214658256,0.724725
16335,1.707188203,0.664665
16336,0.957933522,1.64264
16337,0.894748133,1.68969
16338,0.864163802,1.42242
16339,0.876764276,1.61862
16340,0.877249521,1.77778
16341,0.878216771,0.827828
16342,0.930923822,1.71772
16343,0.938503737,1.56757
16344,0.924747931,1.53654
16345,0.917169245,0.434434
16346,0.914016172,0.561562
16347,0.851812102,0.712713
16348,0.841783455,1.51351
16349,0.828075592,1.65165
16350,0.818682169,1.71071
16351,0.811701064,1.46547
16352,0.803885152,1.48048
16353,0.802884472,1.53253
16354,0.793203846,0.357357
16355,0.801200181,0.24024
16356,0.809251866,0.268268
16357,0.815256876,0.444444
16358,0.812506339,0.503504
16359,0.821630792,1.55956
16360,0.828042857,0.377377
16361,0.838804247,0.508509
16362,0.859334639,1.5966
16363,0.853567667,1.57558
16364,0.843765251,0.461461
16365,0.829325176,0.401401
16366,0.862845058,0.475475
16367,1.408490149,0.49049
16368,1.40565092,0.540541
16369,0.811766604,0.449449
16370,0.79561454,0.431431
16371,0.791901408,0.436436
16372,0.797474485,0.458458
16373,0.804902054,0.496496
16374,0.853274322,0.516517
16375,0.857774176,1.54354
16376,0.870832102,0.51952
16377,0.866409398,0.504505
16378,0.86511412,0.338338
16379,0.831770798,0.255255
16380,0.822683146,0.192192
16381,0.810950986,0.255255
16382,0.791967682,0.343343
16383,0.790571659,0.431431
16384,0.78808995,0.339339
16385,0.792447565,0.371371
16386,0.807613861,0.179179
16387,0.86323516,0.179179
16388,2.097823888,1.29429
16389,0.830002905,1.31431
16390,0.74036171,0.457457
16391,0.74036171,1.14815
16392,0.708162687,0.444444
16393,0.69045919,0.43043
16394,0.681829687,0.510511
16395,0.668303846,0.552553
16396,0.664106015,0.399399
16397,0.657468493,0.51952
16398,0.664612869,0.527528
16399,0.673306048,0.462462
16400,0.671616178,0.361361
16401,0.664612869,0.53954
16402,0.657355617,0.636637
16403,0.660225907,0.540541
16404,0.653043214,0.418418
16405,0.681393671,0.448448
16406,0.683896837,0.32032
16407,0.68574645,0.346346
16408,0.689469907,0.348348
16409,0.697094164,0.0770771
16410,0.696456433,0.0580581
16411,0.696456433,0.0570571
16412,0.712050986,0.047047
16413,0.706793748,0.04004
16414,0.704781781,1.04004
16415,0.681416641,0.04004
16416,0.682562056,1.04404
16417,0.688404935,1.1982
16418,0.697947245,0.433433
16419,0.711523755,0.533534
16420,0.724899835,0.565566
16421,0.711043341,0.628629
16422,0.702092102,0.631632
16423,0.70265104,0.583584
16424,0.739997227,0.522523
16425,0.746016221,0.437437
16426,0.729697015,0.555556
16427,0.730753694,0.647648
16428,0.76543158,0.672673
16429,0.786124803,0.468468
16430,0.78627224,0.41041
16431,0.784896051,0.573574
16432,0.895083257,0.835836
16433,1.173209701,1.96396
16434,1.236200597,1.97798
16435,1.718986936,0.942943
16436,1.14752297,0.904905
16437,1.092706196,0.907908
16438,1.18434599,0.966967
16439,1.191710957,0.954955
16440,1.153106025,0.413413
16441,0.909435441,0.101101
16442,0.906864473,0.0700701
16443,0.990312802,0.032032
16444,1.102866946,0.024024
16445,1.13196307,0.025025
16446,1.11189748,1.00901
16447,1.070978661,1
16454,1.243048331,0
16455,1.19151065,0
16456,1.278763174,0.003003
16457,1.262883338,0.003003
16458,1.25515882,0.004004
16459,1.193821543,0.00900901
16460,1.191913706,0.002002
16461,1.097652182,0.004004
16462,1.045257971,0
16487,1.051076176,0
16488,1.054556175,0
16489,1.076219526,0.594595
16490,1.0765176,0.588589
16491,1.13007371,0.703704
16492,0.973757081,0.70971
16493,0.954983496,0.707708
16494,0.954509892,0.67968
16495,1.116387297,0.702703
16496,0.941710991,0.611612
16497,0.911690166,0.614615
16498,0.89593164,0.525526
16499,0.893905465,0.673674
16500,0.88759724,0.753754
16501,0.879482551,0.73974
16502,0.951004871,0.766767
16503,0.93932471,0.638639
16504,0.913227807,1.39439
16505,0.906385734,1.51552
16506,0.90269649,1.44645
16507,0.843096479,1.51552
16508,0.821450082,1.63163
16509,0.798612846,0.736737
16510,0.795125286,0.654655
16511,0.793343813,0.602603
16512,0.797296749,0.520521
16513,0.785619353,1.43043
16514,0.789697356,1.32232
16515,0.792904399,1.26226
16516,0.799734615,0.298298
16517,0.800224237,0.369369
16518,0.801099607,1.38038
16519,0.792403483,1.32432
16520,0.80342206,0.391391
16521,0.808093745,1.46747
16522,0.827867407,1.38639
16523,0.836794407,0.46046
16524,0.835327305,0.468468
16525,0.825705971,0.403403
16526,0.862388386,0.414414
16527,1.407001062,0.426426
16528,1.402505393,0.338338
16529,0.766054663,0.291291
16530,0.768403126,0.437437
16531,0.768606145,0.401401
16532,0.776213194,0.442442
16533,0.779472069,0.528529
16534,0.78721122,0.321321
16535,0.784876083,1.47548
16536,0.794577646,1.34935
16537,0.783396227,1.27427
16538,0.795304807,1.23323
16539,0.788191113,1.22122
16540,0.776889019,1.2032
16541,0.770458361,1.1972
16542,0.753790499,1.17217
16543,0.751354187,1.10511
16544,0.773106531,1.01502
16545,0.785579549,1.14515
16546,0.849167764,1.1962
16547,0.839499659,1.26026
16548,0.839499659,1.33233
16549,0.832493648,1.23123
16550,0.819301399,1.36136
16551,0.712481407,1.03504
16552,0.690450377,0.24024
16553,0.670222828,0.16016
16554,0.664106015,0.113113
16555,0.662868705,0.417417
16556,0.650616375,0.327327
16557,0.648274511,0.323323
16558,0.653163586,0.469469
16559,0.6595919,0.497497
16560,0.655293033,0.482482
16561,0.664106015,0.419419
16562,0.665158154,0.428428
16563,0.66810857,0.341341
16564,0.690318139,0.337337
16565,0.712561021,0.368368
16566,0.762308055,0.347347
16567,0.770205189,0.307307
16568,0.732568824,0.318318
16569,0.704583684,0.159159
16570,0.702459328,0.0670671
16571,0.704810655,0.037037
16572,0.703482609,0.029029
16573,0.701456337,1.02402
16574,0.701464714,0.026026
16575,0.689443346,0.03003
16576,0.698991959,1.03403
16577,0.698860585,0.118118
16578,0.721859265,0.402402
16579,0.740641665,0.455455
16580,0.741336492,0.45045
16581,0.734735764,0.459459
16582,0.719146496,0.615616
16583,0.72142031,0.520521
16584,0.753573138,0.391391
16585,0.749314038,0.287287
16586,0.733748876,0.4004
16587,0.742757611,0.535536
16588,0.782377092,0.587588
16589,0.788847529,0.66967
16590,0.760505993,0.535536
16591,0.766685268,0.662663
16592,0.839922925,0.92993
16593,1.036633675,0.944945
16594,1.713906057,1.91592
16595,1.717313027,1.93594
16596,1.190320785,0.954955
16597,1.134558969,0.922923
16598,1.197499795,0.963964
16599,1.166815323,1.82382
16600,0.924861747,1.24424
16601,0.901464353,0.0950951
16602,0.889415093,0.03003
16603,1.008640646,0.035035
16604,1.49342158,0.021021
16605,1.493956794,0.016016
16606,1.127244745,1
16620,1.186898427,0
16621,1.108608529,0.005005
16622,1.065285318,0
16646,1.493498541,0
16647,1.068989512,0.571572
16648,1.564331748,0.617618
16649,1.070293112,0.552553
16650,1.071768637,0.530531
16651,0.966793792,0.578579
16652,0.957575807,0.607608
16653,0.911355836,0.64965
16654,0.942308667,0.743744
16655,1.434909875,1.61261
16656,0.912761325,0.573574
16657,0.92071103,0.644645
16658,0.932583103,0.558559
16659,0.912352528,0.582583
16660,0.929063877,0.65966
16661,0.925394096,0.653654
16662,1.289596892,0.690691
16663,0.948921556,0.533534
16664,0.935045634,1.40541
16665,0.912412786,1.49349
16666,0.881449792,0.526527
16667,0.805691426,0.492492
16668,0.801358887,0.496496
16669,0.794877521,0.517518
16670,0.793354787,0.495495
16671,0.792764149,0.367367
16672,0.779208701,0.525526
16673,0.781608142,0.405405
16674,0.787329718,0.315315
16675,0.793091259,1.26527
16676,0.792904399,1.29329
16677,0.789077086,1.39139
16678,0.779612402,1.46446
16679,0.776082529,1.3994
16680,0.775070186,1.26627
16681,0.783120324,1.37638
16682,0.811069858,1.3964
16683,0.825246931,0.296296
16684,0.83022526,0.237237
16685,0.838619467,0.299299
16686,0.867070759,0.261261
16687,0.845828254,0.277277
16688,0.766446289,0.269269
16689,0.764095285,0.186186
16690,0.75696345,0.267267
16691,0.75968103,0.376376
16692,0.767959516,0.389389
16693,0.771289009,0.465465
16694,0.774592151,0.241241
16695,0.768024266,0.378378
16696,0.752443313,1.2002
16697,0.750914335,1.2002
16698,0.754713504,0.22022
16699,0.749508846,0.193193
16700,0.748094201,0.186186
16701,0.749125781,0.0540541
16702,0.743887158,0.111111
16703,0.736948889,0.0520521
16704,0.739533732,0.044044
16705,0.817040244,0.0780781
16706,0.817040244,0.201201
16707,0.836018145,1.23123
16708,0.8350105,1.24424
16709,0.848149125,1.25225
16710,0.836331234,1.21021
16711,0.744969726,0.129129
16712,0.726965567,0.047047
16713,0.656723456,0.158158
16714,0.657037197,0.173173
16715,0.658950942,0.398398
16716,0.65510125,0.385385
16717,0.65074868,0.394394
16718,0.648108559,0.376376
16719,0.655665747,0.351351
16720,0.658016644,0.393393
16721,0.66361792,0.262262
16722,0.654878155,0.278278
16723,0.684961498,0.303303
16724,0.688622792,0.302302
16725,0.722871201,0.299299
16726,0.770802568,0.37037
16727,0.788297845,0.331331
16728,0.867955938,0.334334
16729,0.756053237,0.261261
16730,0.701431203,0.161161
16731,0.703441106,0.047047
16732,0.704120754,0.018018
16733,0.702021089,0.016016
16734,0.707992041,0.015015
16735,0.694648656,0.018018
16736,0.694614075,1.01902
16737,0.723110181,0.104104
16738,0.723806651,0.215215
16739,0.737669796,0.239239
16740,0.741242349,0.251251
16741,0.738617884,0.312312
16742,0.735198845,0.398398
16743,0.716856425,0.338338
16744,0.727701773,1.28228
16745,0.755968524,0.196196
16746,0.746336683,0.256256
16747,0.749125781,0.364364
16748,0.801443483,0.443443
16749,0.780385527,0.557558
16750,0.770972946,0.613614
16751,0.756830407,0.588589
16752,0.797695106,0.74975
16753,0.98407133,0.855856
16754,1.034028507,1.86286
16755,1.061376357,1.9029
16756,1.12230947,0.851852
16757,1.072780117,0.857858
16758,1.41420181,0.942943
16759,1.369622108,1.67167
16760,0.874246054,1.10511
16761,0.85356143,0.0610611
16762,0.845867031,0.048048
16763,0.999341975,0.034034
16764,1.018099951,0.02002
16765,1.477886754,0.02002
16766,1.114354901,0.00900901
16806,1.495211568,0.665666
16807,1.494747385,0.505506
16808,1.557872575,0.484484
16809,0.970595236,1.52252
16810,0.963993744,1.56056
16811,0.94971616,1.49149
16812,0.963021337,1.41241
16813,0.94648898,1.60561
16814,0.967488813,1.61762
16815,1.467430241,1.52052
16816,0.967668368,1.41842
16817,0.96636631,0.634635
16818,0.944412304,0.408408
16819,0.912865777,0.404404
16820,0.936171306,0.451451
16821,0.942232665,0.48048
16822,1.288188584,0.516517
16823,2.4158766,0.523524
16824,2.415858579,0.505506
16825,0.91622407,1.48348
16826,0.906625235,0.457457
16827,0.8270726,0.433433
16828,0.819947996,0.44044
16829,0.78292468,0.471471
16830,0.784930277,0.427427
16831,0.773449576,0.37037
16832,0.75855364,0.415415
16833,0.763274419,0.404404
16834,0.772034793,0.278278
16835,0.780958487,0.279279
16836,0.783901141,0.266266
16837,0.780958487,1.32933
16838,0.766042218,1.28428
16839,0.781741314,0.323323
16840,0.781741314,0.264264
16841,0.786600779,0.254254
16842,0.793938351,1.24124
16843,0.822078305,1.23824
16844,0.834061851,0.16016
16845,0.826489301,0.0950951
16846,0.788351192,0.0830831
16847,0.786855338,0.116116
16848,0.776082529,0.183183
16849,0.771710722,0.251251
16850,0.757478628,0.177177
16851,0.754729892,0.236236
16852,0.764245912,0.297297
16853,0.765550103,0.262262
16854,0.76813522,0.341341
16855,0.741193518,1.25125
16856,0.742636362,1.03103
16857,0.742757611,1.18919
16858,0.742636362,0.258258
16859,0.7462106,0.229229
16860,0.740907288,0.193193
16861,0.738031124,0.147147
16862,0.725598094,0.106106
16863,0.719358752,0.116116
16864,0.719358752,0.117117
16865,0.80631001,0.0830831
16866,0.816303478,0.0830831
16867,0.820425629,0.0850851
16868,0.850656267,0
16869,0.841484729,1.08408
16870,0.771319375,1.07007
16871,0.749508846,1.11311
16872,0.727879872,0.0720721
16873,0.718605271,0.139139
16874,0.664324803,0.148148
16875,0.651656761,0.254254
16876,0.649948327,0.279279
16877,0.654940437,0.289289
16878,0.649262237,0.259259
16879,0.659571581,0.182182
16880,0.656831516,0.166166
16881,0.659571581,0.179179
16882,0.662543241,0.207207
16883,0.678060358,0.3003
16884,0.701987663,0.233233
16885,0.731338524,0.263263
16886,0.872838969,1.28929
16887,0.881908269,0.357357
16888,1.147118249,0.531532
16889,1.145162522,0.338338
16890,0.731411518,0.153153
16891,0.714549831,0.039039
16892,0.703395444,0.012012
16893,0.703333161,0.01001
16894,0.713101624,0.01001
16895,0.701464714,1.01101
16896,0.699436348,1.01702
16897,0.717230696,1.07808
16898,0.721802061,0.0980981
16899,0.736389695,0.124124
16900,0.738285817,1.13914
16901,0.737563409,1.13313
16902,0.740575208,1.11411
16903,0.748215818,0.11011
16904,0.748775728,0.108108
16905,0.761283317,0.104104
16906,0.755014847,0.206206
16907,0.778880507,0.264264
16908,0.795907565,0.344344
16909,0.79756868,0.466466
16910,0.779325793,0.530531
16911,0.792232576,0.531532
16912,0.823892563,1.66066
16913,0.9839767,1.77978
16914,1.359166939,1.84885
16915,1.361066616,0.858859
16916,1.614811604,0.730731
16917,1.047922105,0.684685
16918,1.134763507,0.761762
16919,1.121229668,0.546547
16920,0.937556823,0.0520521
16921,0.802758405,0.034034
16922,0.813383703,0.025025
16923,0.832459281,0.02002
16924,1.001141763,0.015015
16925,1.243485064,0.00800801
16926,1.284688011,0
16966,1.494407671,0.482482
16967,1.496037098,0.462462
16968,1.49455761,0.448448
16969,1.586838178,1.53353
16970,1.032802468,1.55255
16971,1.314034169,1.57257
16972,1.318635533,1.50551
16973,0.966175772,0.508509
16974,0.945681097,0.501502
16975,0.931368894,0.457457
16976,0.948917536,1.40741
16977,0.940844766,1.48949
16978,0.902906966,1.37738
16979,0.871656206,1.37738
16980,0.851937822,0.359359
16981,0.84325351,0.332332
16982,0.839473039,1.34735
16983,0.831259912,1.41441
16984,0.817150912,1.44645
16985,0.839524058,1.35335
16986,0.835882859,0.381381
16987,0.823520417,0.362362
16988,0.809190663,0.354354
16989,0.810867484,0.391391
16990,0.814152862,0.36036
16991,0.809527065,0.285285
16992,0.762918059,0.204204
16993,0.744633505,0.364364
16994,0.746721295,0.237237
16995,0.767937928,0.241241
16996,0.759709861,0.275275
16997,0.758572961,0.293293
16998,0.756199779,0.216216
16999,0.757430079,0.303303
17000,0.751084383,0.182182
17001,0.763941412,0.212212
17002,0.772210256,0.192192
17003,0.78398136,1.12012
17004,0.756342969,1.04605
17005,0.733893227,1.06006
17006,0.732285526,1.05205
17007,0.735617996,1.05706
17008,0.745373874,0.043043
17009,0.742923784,0.102102
17010,0.736817234,0.212212
17011,0.726965567,0.145145
17012,0.709208011,0.142142
17013,0.70980539,0.0870871
17014,0.710923071,1.11411
17015,0.776942284,1.02202
17016,0.776171627,0.0520521
17017,0.701707519,1.13113
17018,0.701506597,0.108108
17019,0.70128872,0.116116
17020,0.682644293,0.103103
17021,0.682644293,0.139139
17022,0.694972579,0.103103
17023,0.695597463,0.0620621
17024,0.70114195,0.0600601
17025,0.790051399,0.0650651
17026,0.803845946,0.045045
17027,0.833351057,0
17028,0.8245209,0
17029,0.748026606,1
17030,0.736418224,0.035035
17031,0.725057702,1.04905
17032,0.699858731,1.04304
17033,0.639422167,1.04905
17034,0.631162635,1.06406
17035,0.624758034,1.0991
17036,0.623526109,1.05205
17037,0.622492129,1.03904
17038,0.626669774,1.06707
17039,0.639622734,1.13113
17040,0.636713155,0.133133
17041,0.650716934,0.244244
17042,0.656738897,0.242242
17043,0.661216318,0.245245
17044,0.676768897,1.16717
17045,0.702342551,1.18318
17046,0.837043572,1.19119
17047,0.852849205,1.35135
17048,1.142459767,1.54354
17049,1.141552609,1.27427
17050,0.732132829,0.047047
17051,0.734606355,0.016016
17052,0.709110983,0.00800801
17053,0.702284139,1.00801
17054,0.688053237,1.00801
17055,0.68950089,1.02202
17056,0.709547265,0.034034
17057,0.716532316,1.04505
17058,0.722806669,1.05906
17059,0.723261777,1.05606
17060,0.721744841,1.05105
17061,0.718636234,0.046046
17062,0.717230696,1.04805
17063,0.846512305,1.04705
17064,0.866354521,1.03403
17065,0.927227853,1.08108
17066,0.860543982,1.15516
17067,0.865639845,1.15516
17068,0.780679467,1.25225
17069,0.762542145,0.356356
17070,0.74851619,0.43043
17071,0.743931943,1.41141
17072,0.768181434,1.56256
17073,0.864068739,0.587588
17074,1.021723126,0.673674
17075,1.475510702,0.686687
17076,1.4754265,0.811812
17077,1.111332999,0.345345
17078,1.121201786,0.47047
17079,1.113343467,0.424424
17080,0.836058715,0.037037
17081,0.795030025,0.014014
17082,0.831674236,0.015015
17083,1.116015119,0.023023
17084,1.119142573,0.00800801
17085,1.167451152,0
17126,1.519283715,0
17127,1.493496685,0.354354
17128,0.960967025,0.352352
17129,1.036603249,0.436436
17130,1.029620807,0.425425
17131,1.312451574,0.361361
17132,1.316177065,1.38839
17133,0.944715851,1.36637
17134,0.90074111,1.3954
17135,0.900742783,0.432432
17136,0.909531865,0.368368
17137,0.884478561,0.354354
17138,0.839736878,0.359359
17139,0.828327953,1.44144
17140,0.827944622,1.36136
17141,0.817899514,1.2983
17142,0.812599257,1.2963
17143,0.780143674,0.331331
17144,0.764145506,0.33033
17145,0.761499454,0.302302
17146,0.7748313,0.262262
17147,0.823513254,0.281281
17148,0.812576659,0.289289
17149,0.815214708,0.307307
17150,0.864978051,0.352352
17151,0.820394143,0.289289
17152,0.808978871,0.126126
17153,0.767050988,0.136136
17154,0.766734894,0.171171
17155,0.769826404,0.171171
17156,0.762222581,0.154154
17157,0.756349475,0.125125
17158,0.741768328,0.115115
17159,0.735532082,0.137137
17160,0.74227221,0.208208
17161,0.763925705,0.14014
17162,0.767746631,0.0740741
17163,0.774280863,1.04905
17164,0.724643995,1.03504
17165,0.713910013,2.04004
17166,0.696841864,1.03804
17167,0.704748777,2.03904
17168,0.698546659,2.03704
17169,0.699989503,1.08408
17170,0.691820894,0.0830831
17171,0.684472855,0.155155
17172,0.694354547,0.186186
17173,0.692590208,1.07808
17174,0.678577591,1.06406
17175,0.673005419,0.045045
17176,0.674518646,0.0670671
17177,0.678875257,1.06106
17178,0.66734531,1.02402
17179,0.66734531,0.046046
17180,0.662167098,0.0650651
17181,0.6638372,0.046046
17182,0.663403409,0.04004
17183,0.662167098,0.032032
17184,0.665276944,0.025025
17185,0.679163233,0.043043
17186,0.746275355,0.038038
17187,0.812380712,0
17188,0.734563202,0.019019
17189,0.727568103,1.00901
17190,0.716622177,0.01001
17191,0.697631996,0.018018
17192,0.630617694,0.03003
17193,0.614601245,0.016016
17194,0.612390436,0.015015
17195,0.620840812,0.017017
17196,0.615162914,0.025025
17197,0.615971656,0.028028
17198,0.624130984,0.044044
17199,0.636085781,1.04304
17200,0.632938665,1.08709
17201,0.643031744,1.12112
17202,0.643070114,1.22222
17203,0.653278661,1.20821
17204,0.648798298,1.22422
17205,0.661533707,0.129129
17206,0.687781282,0.154154
17207,0.826807017,0.223223
17208,0.833364748,0.345345
17209,0.836828095,1.15616
17210,0.709740887,1.03604
17211,0.690767419,1.01201
17212,0.703233472,1.00501
17213,0.671457527,1.00501
17214,0.669559176,0.00900901
17215,0.677906348,0.028028
17216,0.695364958,0.026026
17217,0.700111768,0.028028
